2.5422,432.39
5.0878,1399.1
8.8578,917.98
11.944,341.77
17.475,909.48
17.777,383.21
26.513,435.97
23.04,1398.6
39.06,607.61
45.047,917.93
58.388,773.34
62.93,261.9
67.439,915.23
67.089,1084.1
68.958,1442.1
74.349,871.8
75.402,586.53
84.34,242.53
87.295,1152
88.074,106.02
90.549,160.12
91.358,379.28
97.589,141.47
101.73,914.75
111.84,100.48
109.23,132.14
120.94,122.93
119.11,702.92
118.1,847.81
119.24,934.58
127.64,108.45
120.81,250.49
130.77,185.92
130.05,262.79
132.82,700.79
137.04,867.55
139.96,588.41
145.83,1160.3
149.97,996.69
151.52,122.82
151.3,376.13
149.79,835.79
156.25,452.27
156.61,647.34
166.3,683.35
174.9,27.268
173.81,85.536
177.3,109.58
180.86,320.7
180.17,368.99
175.21,770.34
176.98,921.28
184.73,225.04
179.65,904.29
186.24,50.144
182.75,525.01
183.51,596.52
185.49,447.51
187.31,712.5
192.03,141.91
196.7,940.67
193.72,410.87
195.47,481.21
209.75,90.531
212.83,221.38
212.18,234.75
213,380.03
214.08,877.64
218.73,941.85
222.48,16.066
226.4,1423.4
224.32,786.16
227.51,416.52
226.63,1182
231.33,390.95
229.05,475.47
237.29,1019
242.19,1229.5
234.08,496.22
240.53,364.32
246.65,423.34
245.78,1154.7
254.75,694.03
262.73,1206.9
260.9,271
262.39,976.07
271.64,1273.4
266.25,1057.2
273.75,123.15
269.52,233.55
269.05,1253.3
280.54,346.93
281.57,1321.5
278.71,1450.8
280.48,1460.8
276.57,969.52
280.26,625.92
283.55,1298.3
287.84,983.29
289.69,1275.8
289.3,1421.3
293.32,605.92
298.19,996.6
302.31,979.4
307.33,997.7
303.38,433.92
304.14,1327.6
306.16,60.547
307.36,260.13
309.98,915.53
312.47,1107.5
317.45,200.09
321.69,527.43
327.27,778.33
327.22,1319.5
334.85,93.615
339.37,131.69
337.86,1118.4
344.53,527.78
344.7,454.01
346.98,468.78
352.07,721.75
355.54,149.13
363.25,826.61
360.64,476.49
358.84,930.37
356.62,1098.6
362.83,1029.6
360.91,1114.4
362.29,713.79
364.29,179.25
366.64,394.49
365.5,849.68
368.6,938.76
370.49,738.97
377.1,404.67
373.63,959.74
376.88,383.95
380.24,783.56
377.14,874.02
384.83,221.5
378.29,914.79
381.75,720.62
387.52,461.1
391.29,866.07
388.74,907.43
389.34,1044.9
392.77,379.51
395.55,478.93
400.11,789.46
396.6,58.731
402.69,445.43
405.41,1204.7
405.45,378.12
413.2,829.56
415.83,1071.8
411.71,1055.2
413.92,134.17
413.92,805.55
424.52,157.58
422.38,1491.8
424.25,419
426.5,362.79
430.51,462.74
424.91,654.33
434.43,829
429.45,1079.4
428.36,584.48
435.79,348.11
433.9,388.6
440.34,808.42
440.46,1098.7
444.8,1060.9
443.11,999.29
441.47,526.52
447.35,1016.9
447.36,432.09
447.37,884.57
