6.3989,320.25
5.9152,1453.1
11.992,1463.8
13.528,1473.9
7.3682,1484.5
14.16,1495.7
12.942,109.75
19.807,18.669
19.283,903.57
26.588,213.28
32.438,1492.7
30.606,347.96
33.359,269.73
37.981,257.7
44.498,326.43
51.679,76.883
44.585,307.57
52.202,300.18
55.017,393.4
75.366,204.34
78.508,177.67
83.058,399.9
92.177,412.1
96.372,192.54
95.612,1152.7
104.32,302.96
103.59,264.73
107.47,374.74
112.52,225.59
115.14,199.32
119.48,364.27
127.88,218.16
131.25,373.14
128.47,176.38
132.92,193.6
147.63,1297.4
155.11,188.15
172.3,396.48
174.81,253.2
176.3,382.69
178.79,1471.8
186.77,1366.1
189.64,60.978
191.14,683.48
193.91,125.23
198.3,231.35
209.43,54.7
214.7,394.57
217.78,429.83
219.1,513.52
224.5,1383.6
259.07,413.64
260.69,1185.6
275,1331.2
272.71,100.17
279.89,279.31
281.19,653.68
284.59,590.98
291.24,198.16
290.25,727.53
316.65,424.33
332.04,579.19
336.89,530.77
385.02,259.25
397.52,24.067
391.52,486.59
395.6,225.83
414.15,392.42
411.57,118.21
429.12,7.1414
433.03,444.18
433.37,1253.1
448.07,426.68
449.94,377.05
479.23,17.005
476.47,1493
496.58,354.35
512.31,367.28
516.51,353.23
524.95,18.505
531.73,345.74
549.69,1306.9
553.31,347.47
553.64,1327.4
555.43,1277.6
566.66,331.51
575.68,360.96
575.66,545.19
588.29,326.95
604.08,430.08
625.96,312.52
621.52,1306.3
628.78,346.54
624.48,1492.1
638.4,320.64
639.64,1323.6
653.78,1439.8
658.32,551.35
667.82,338.44
694.35,82.094
689.92,809.93
699.4,1102.6
706.57,1121.6
711.84,1074
709.58,282.34
713.49,323.76
712.82,339.16
726.99,338.06
729.2,1033.5
728.73,589.07
732.79,739.82
731.66,403.81
734.58,1150.9
740.29,341.92
748.7,391.71
758.18,319.46
754.21,621.24
758.92,17.64
764.06,392.09
765.12,700.16
766.64,674.72
771.84,428.23
774.16,113.9
776.09,38.734
779.32,347.05
782.77,102.85
781.46,836.57
789.86,386.5
786.74,630.63
794.16,87.496
796.68,122.89
798.95,62.709
801.47,423.59
800.45,438.97
799.9,1049.4
804.32,327.32
809.58,413.32
805.71,1477.7
811.57,340.92
813.12,561.39
816.61,74.329
817.53,399.46
813.81,650.61
818.09,1024.9
827.56,433.04
826.63,842.36
826.81,385.25
827.68,415.73
837.94,968.48
836.64,40.453
830.54,81.466
839.44,397.72
842.51,90.533
838.18,462.03
840.5,842.25
842.5,380.9
855.78,413.17
845.58,425.71
854.68,79.805
848.82,893.37
861.82,4.0957
857.63,793.88
855.98,97.506
855.82,131.29
857.96,807.31
862.3,34.206
862.64,781.04
858.82,821.08
866.55,73.075
869.01,391.81
868.48,1323.1
870.36,472.94
866.02,969.43
872.94,771.17
874.84,430.2
877.76,268.04
878.81,416.81
874.06,1304.3
874.68,52.231
879.2,102.27
878.23,115.44
878.05,131.65
882.84,383.4
879.17,447.36
881.87,749.57
891.89,158.98
888.73,1168.2
900.43,69.371
894.22,748.76
900.46,485.85
897.91,449.02
898.2,643.79
903.88,95.543
912.31,413.74
911.4,526.7
904.24,546.81
904.6,1191
909.56,116.4
908.96,160.86
916.84,85.293
909.34,730.09
918.69,1253.7
922.03,703.56
922.83,1042.5
930.3,67.659
934.77,87.532
929.52,542.77
933.1,475.96
936.26,8.2988
933.81,216.3
936.27,140.07
944.81,511.03
938.81,567.27
942.31,459.7
941.88,246.2
940.65,636.75
945.3,172.65
947.52,108.11
943.73,527.97
946.02,555.24
950.6,147.13
952.1,579.63
952.4,617.51
949.65,685.35
957.31,58.393
959.38,92.118
963.08,1217.4
963.62,102.09
963.55,236.87
972.63,47.432
970.47,670.73
981.67,71.499
980.38,92.58
977.33,220.1
980.05,175.85
983.96,525.08
991.19,103.23
989.43,586.03
997,161.26
993.91,58.388
1002.1,952.44
1002.6,137.37
1009.5,28.873
1006.3,56.55
1019.6,280.36
1016.4,114.94
1019.1,68.957
1024.3,34.288
1033.2,16.669
1027.8,154.25
1029.6,184.39
1035.3,291.06
1035.3,56.549
1037.1,79.463
1046.6,37.393
1049.3,260.35
