10.216,711.97
14.986,722.77
14.665,529.27
15.82,1256.2
23.095,1084.9
21.244,1392.6
23.953,461.34
27.328,581.35
33.244,796.84
39.909,1226.1
38.693,52.133
41.112,1402.9
37.363,1435.4
41.013,859.64
41.87,639.81
48.389,532.3
50.344,1168.6
55.744,705.54
58.689,579.7
57.33,1114.4
58.388,1134.7
61.937,835.78
62.668,953.65
64.559,590.18
71.424,1307.5
79.174,1282.9
77.723,1088.1
78.26,1225.7
79.773,1450.8
97.934,851.52
87.242,1484.9
90.946,44.18
93.33,1172.8
89.817,1244.6
92.376,1266.4
98.046,636.17
101.47,254.37
102.32,1100.5
106.8,1481.8
105.59,525.11
103.64,1115.7
107.92,589.89
112.34,1009.2
111.75,1038
110.09,1164.7
111.1,79.499
109.85,242.88
115.06,262.42
118.56,525.75
117.57,988.71
120.62,1376.8
127.89,544.44
129.83,1419.5
131.72,501.49
136.71,161.19
138.83,315.02
145.39,1418
145.63,1285.8
153.95,1373.2
150.23,1155.8
155.42,265.93
157.37,1281.5
159.67,957
161.64,1460.2
164.91,1316.9
170.24,890.51
178.91,1005.1
180.96,956.72
182.92,299.3
187.6,1167.4
183.69,1367.8
188.2,1125.2
197.37,184.45
194.75,1075.2
201.2,1293.6
197.32,69.209
202.38,311.77
200.7,1241.9
206.76,1206.8
206.26,1390.5
209.12,1489.1
215.58,986.38
210.89,1034.9
213.4,1251.1
214.14,1181.3
219.59,663.56
220.56,881.82
228.19,927.83
220.95,1155.6
224.46,1243.9
226.49,1276.4
229.32,886.2
235.35,982
231.95,1047.4
234.61,792.23
236.62,1156
238.63,965.48
237.09,1413.7
242.57,184.79
239.9,949.78
243.08,70.494
245.03,522.17
245.45,898.18
245.18,1109.6
255.65,948.45
258.2,164.04
261.61,498.93
260.79,601.39
258.43,1144.5
258.69,1422
262.57,1484.7
263.34,286.21
263.8,870.47
265.81,712.1
273.02,789.81
274.37,805.68
274.87,1105.9
276.41,732.36
274.34,1345
280.97,719.17
283.93,684.19
288.2,29.024
286.13,495.17
285.54,954.95
289.38,641.72
286.63,1454.5
290.28,1367.6
293.26,774.06
294.3,967.4
294.22,983.7
305.02,892.53
301.44,336.74
