5.2826,150.25
6.1201,633.96
6.4194,1057.4
12.711,117.92
19.514,168.84
32.574,61.74
31.576,106.06
32.429,169.93
33.426,310.09
43.497,341.54
49.482,103.61
55.212,357.02
62.449,283.72
55.346,929.28
58.718,329.93
63.057,34.263
66.794,16.299
68.164,148.69
73.482,130.88
71.971,326.63
76.324,339.6
75.684,350.88
74.606,268.86
78.045,76.223
83.187,238.62
81.95,914.63
97.806,281.74
95.204,338.88
92.148,1165.1
99.417,257.27
99.134,323.69
104.15,70.848
104.71,138.36
103.27,404.49
105.94,91.959
114.73,320.22
111.64,902.65
111.46,261.48
118.96,306.69
113.84,680.05
115.46,337.61
125.28,249.17
121.78,790.22
127.04,114.4
130.06,11.05
131.13,227.38
141.63,299.83
150.7,6.8034
150.55,59.212
154.67,251.81
155.27,1288.1
156.91,277.46
152.78,1122.5
159.98,181.72
175.64,52.94
167.22,247.38
181.57,786.86
187.36,245.37
180.92,906.34
186.36,467.88
193.9,1243.5
199.64,42.643
199.36,775.66
204.57,99.34
210.13,254.18
208.85,203.84
211.97,452.36
215.83,794.45
219.62,298.35
218.81,999.69
223.11,238.3
225.15,188.28
225.48,263.25
225.75,508.6
228.54,1072.7
232.65,375.89
232.65,221.61
239.05,306.7
244.48,271.2
247.78,733.73
253.04,295.37
253.44,310.19
256.07,827.04
255.26,873.98
261.87,34.794
259.9,177.33
259.39,1240.9
261.32,726.71
268.44,784.64
265.85,17.35
263.45,249.51
274.31,153.58
272.65,748.99
270.12,989.8
270.22,1004
288.67,92.274
296.8,713.54
298.86,289.81
299.64,272.65
301.17,1163.4
298.07,30.213
301.46,111.13
308.97,755.51
308.42,23.014
318.16,277.11
320.34,725.04
320.59,696.62
323.14,222.05
333.41,281.33
342.69,98.368
345.7,156.34
345.42,735.65
350.35,831.24
345.8,23.144
352.92,715.94
349.95,205.14
357.59,143.94
363.73,256.72
375.51,267.03
383.72,736.15
373.84,79.168
388.17,696.18
382.59,231.04
380,858.73
402.76,717.08
406.86,255.23
411.93,185.59
412.93,123.91
417.51,145.54
419.16,247.21
426.66,715.23
427.31,697.89
429.51,218.76
430.56,742.79
431.59,93.196
450.14,222.46
456.72,722.1
461.16,735.59
461.27,126.85
462.86,31.667
475.89,744.59
476.32,142.04
483.03,733.35
483.24,236.96
494.64,726.31
501.34,819.95
501.58,128.66
510.03,48.026
505.91,788.69
509.72,722.12
516.19,19.794
520.48,65.937
522.17,45.556
529.12,724.83
539.29,744.44
544.97,179.09
544.76,137.51
544.21,716.34
543.16,826.75
542.59,903.36
544.89,677.81
553.27,707.39
556.97,88.688
559.34,127.46
560.53,639.26
567.65,723.22
570.21,413.98
570.56,156.64
572.72,619.9
577.23,490.34
574.46,636.86
579.2,461.74
592.56,847.07
611.98,111.86
607.78,69.322
609.58,612.6
613.05,1068
623.61,674.71
624.41,616.29
625.92,697.42
637.82,558.7
635.23,787.76
640.4,22.932
656.64,783.52
661.53,8.5181
660.75,964.05
660.58,654.52
666.12,1476.8
669.02,853.39
675.53,1071.5
673.24,678.86
680.59,641.92
681.97,1450.5
686.65,624.09
684.96,1253.5
694.89,723.36
695.04,1145.8
695.2,1107.6
713.24,32.487
721.23,652.71
722.45,571.36
721.33,1412.5
724.79,1176.8
729.46,1459.2
739.2,885.97
739.02,617.29
745.02,1118.6
745.03,1074.6
751.73,1108.6
757.42,1002
760.37,920.97
765.18,902.34
764.48,605.93
763.88,634.7
776.68,716.27
771.05,1303.5
778.39,679.6
779.62,1104.9
786.78,515.75
787.04,1112.1
800.33,1127.1
812.55,795.97
802.44,1284.8
811.55,1105.7
825.87,1135.5
822.12,767.23
826.91,693.35
847.52,671.95
837.84,1221.6
842.5,1145.1
848.52,112.03
840.98,1089.9
844.62,828.72
847.27,1240.4
848.11,1192.1
853.2,883.33
857.2,1006.9
867.25,276.75
880.07,833.49
876.88,425.39
883.13,1148.5
882.63,591.1
897.08,614.61
901.21,638.96
909.82,842.04
902.23,816.77
908.74,681.24
912.58,795.92
916.91,995.25
916.9,175.16
918.67,377.42
924.54,532.12
923.74,358.96
927.37,863.99
927.74,814.15
936.63,693.06
936.43,823.89
940.33,25.105
939.85,997.09
945.94,331.29
950.86,166.91
962.71,351.93
959.75,831.06
971.52,258.96
970.79,1104.4
981.48,389.49
1001,101.6
1015.3,206.22
1010.7,387.77
1026.2,892.96
1032.9,992.74
1033.2,272.36
1033.1,192.14
1041.3,864.79
1040.9,327.99
1043.6,983.73
1041.8,75.486
1046.9,268.1
1048,641.36
1050.2,182.66
1052.8,210.1
1056.9,259.36
1057.3,1000.2
1060.7,130.91
1061.4,664.23
1066.6,392.64
1061.7,684.39
1064.1,559.1
1064.9,198.12
1070.3,249.72
1067.7,527.83
1075.7,1024.4
1080.1,260.36
1078.1,382
1074.3,56.189
1081.5,176.52
1083.7,237.02
1088.5,116.95
1090.9,253.42
1087.3,984.97
1093,325.16
1099.3,232.43
1102.7,247.51
1105.5,412.9
1116.9,515.08
1117.5,227.21
1121.5,300.55
1119.7,958.07
1128.5,236.13
1130.2,373.07
1126.6,627.71
1125.5,1447.7
1126.6,148.12
1133.5,42.824
1130.8,969.08
1149,133.7
1150.6,217.14
1154.6,237.27
1145.8,267.93
1155.3,250.95
1156.2,207.98
1156.2,884.01
1166.2,366.69
1165.1,170.66
1166.1,204.37
1172.9,216.46
1173.3,49.938
1168.1,530.7
1180.3,339.81
1173.6,125.06
1177,39.122
1181,646.87
1192.3,240.48
1194.9,225.64
1197.2,189.36
1198.4,36.816
1197.4,958.67
1210.1,572.29
1208.5,235.55
1212.3,82.559
1222.7,339.59
1223,204.61
1219.5,304.33
1229.9,231.65
1226,253.79
1234.1,570.3
1231.6,954.57
1242.6,221.6
1236.3,98.184
1242.7,634.75
1240.8,123.96
1244.6,929.18
1249.1,182.2
1256.9,310.88
1256.4,97.441
1256.3,290.75
1268.3,230.39
1271.8,207.75
1267.1,249.14
1269.9,147.87
1270.7,558.93
1282.4,577.12
1281.4,716.03
1286.6,866.86
1293.4,209.39
1293.5,914.78
1293.1,245.54
1296.6,258.7
1301.7,671.85
1306.3,240.24
1312,263.36
1318.1,275.05
1343.6,262.48
1346,584.02
1345.7,245.31
1347.3,611.13
1359,239.09
1370.2,284.11
1373,228.8
1381,277.78
1381,212.85
1391.3,492.71
1385.5,258.24
1389.4,268.26
1389.2,244.39
1389.9,901.25
1391.2,398.31
1392.5,143.62
1394,225.43
1397.1,252.57
1409,502.77
1403.8,432.85
1405.5,254.69
1416.3,249.24
1420.3,408.33
1421,631.13
1436.7,169.9
1433.8,146.87
1446.4,494.1
1466.6,237.14
1464.1,264.71
1465.1,200.75
1475.8,210.66
1473.4,1498.2
1478,124.08
1478.9,165.27
1492.6,187.44
1486.3,233.35
1494.3,205.39
1494.3,869.1
1496.1,260.63
1495.5,404
1497.2,236.94
1497.1,885.97
