2.6956,64.614
5.5504,754.77
4.8144,780.7
2.6995,866.58
4.4595,983.03
8.7831,1001.8
11.585,1316.5
15.661,34.391
14.812,542.65
17.805,747.92
16.347,894.34
19.122,1329
17.415,821.59
20.366,925.55
26.132,1405.5
30.06,407.08
34.391,1393.2
36.383,1423.7
33.567,794.26
37.68,832.36
48.365,596.2
49.778,926.34
59.547,383.28
59.333,847.72
61.528,223.08
71.118,626.66
62.657,1114.6
69.806,610.18
77.854,648.57
71.079,864.72
76.886,68.75
76.776,517.9
79.746,938.84
84.759,540.33
88.661,961.55
86.526,683.22
87.602,1167.7
88.521,1350.4
90.971,935.05
89.688,1143.9
95.113,1180.7
95.21,1396.2
94.112,1381.1
95.445,828.48
104.88,589.31
109.39,973.27
109.75,985.58
121.8,1222.2
122.4,939.82
126.99,751.36
132.96,892.05
139.97,208.45
140.09,812.84
145.2,1289.8
153.74,982.48
156.56,625.09
166.44,975.68
165.32,1070.1
170.48,667.6
170.82,1000.2
174.29,1300.9
182.39,1018.5
190.66,1394.6
194.39,1095.3
193.4,1214.3
199.68,1326.8
204.05,1406.8
204.12,1084.8
206.57,952.95
205.44,1056.1
215.07,943.33
236.58,814.34
242.02,1459.2
253.59,1489.1
279.06,849.11
300.54,323.62
307.62,1259.8
312.5,959.02
315.95,560.08
320.33,1391.5
330.26,1349.9
326.42,1493.2
333.19,1290
330.6,1362.2
330.78,1396.9
331.63,1433
331.83,1449.4
335.35,1374.6
335.57,1336.4
342.78,1387.8
349.98,1298.1
354.29,1256.7
350.97,1355.1
367.4,1300.3
367.38,1352.2
373.8,1335.3
375.17,657.6
377.89,1083.2
384.5,1353.8
383.46,1459.9
388.63,1473.2
389.8,1493.1
397.49,1194
413.92,1024.7
414.39,1184.6
417.91,1257.9
422.09,1236.5
419.59,1280.2
417.66,702.92
420.77,1328.7
420.05,1376.4
425.7,1159.9
426.8,164.55
428.06,1382.2
430.93,1024.2
434.67,1369.2
433.74,1252.7
434.08,1338.1
432.25,1298
437.48,1391.1
439.12,1127.8
440.72,1041.8
442.21,1353.4
448.43,1324.6
449.63,1232.6
446.76,14.132
446.6,570.37
449.33,1376.5
448.51,725.58
455.01,1361.8
450.73,1339.2
454.31,1265.4
459.77,1213
465.27,1351.6
465.53,695.83
469.49,1401
487.9,1481.7
495.89,604.48
501.84,1496.3
499.81,1221.9
501.24,1232.8
500.72,1256.6
511.22,1335.7
514.19,1359.4
513.68,1262.5
513.97,1240.4
514.87,1090.4
520.73,1230.3
524.05,1246.9
522.62,1435.7
527.54,1258.6
531.09,1454.2
529.18,766.13
532.07,1379.6
536.19,1300.7
529.28,1209.3
537.51,1341.4
533.57,1489.8
535.53,686.24
540.95,1329.3
541.85,1252.3
543.68,1366.6
541.35,1399.7
544.85,1451.1
547.68,1312.5
550.65,1479.1
552.9,1434.3
554.43,1303
555.47,1328.7
558.12,1341.2
561.53,1274.3
560.24,1452.6
563.51,1258.5
559.19,790.59
567.73,1396.4
564.91,1362.2
568.71,1464.9
568.45,1476.6
566.12,294.5
566.98,1300.6
567.66,1329.4
572.02,1285.2
572.09,1446.9
566.57,1226.8
572.39,1310.8
581.73,1326.7
578.29,1343.9
581.88,1360.8
586.91,1404.9
586.8,1270.7
590.18,1287
585.54,1307.4
589.47,1498.7
594.05,1421.1
590.58,1110.5
596.72,1323.3
595.44,1304.4
599.93,1348.9
603.67,1249.9
606.58,1387.2
600.1,1267.8
605.9,1294
610.09,1483.3
612.78,1339.6
611.32,1303.9
610.45,1272.2
617.9,1400.2
613.4,816.42
618.67,1378
620,804.26
621.08,1256.6
627.31,1269.9
625.63,1303.6
630.55,1329.5
631.8,1282.9
634.18,1371.4
633.31,1394.6
640.95,952.53
634.39,1354.9
641.64,1306.4
644.75,1322.8
648.42,1291.7
650.24,1340.3
647.1,1380.2
646.27,1355
651.11,1409.7
656.26,474.6
